id;procedencia;id_at;designacion;ref;SAP;id_prod;medida;us_crea;date_crea;us_modif;date_modif
802;,;2;Contactor;3RT1025-1AL20;A2V00001271777;4819;Ud;1;2015-05-12;0;0000-00-00
803;,;2;Auxiliary switch;3RH1921-1HA22;A2V00001106531;4820;Ud;1;2015-05-12;0;0000-00-00
804;,;2;Contactor;3RT1017-1AP01;A2V00001034010;4821;Ud;1;2015-05-12;0;0000-00-00
805;,;2;Auxiliary switch;3RH1911-1HA12;A2V00001044178;4822;Ud;1;2015-05-12;0;0000-00-00
806;,;2;Voltage supervision;L25010-A1-P314;A2V00082041899;4825;Ud;1;2015-05-12;0;0000-00-00
807;,;2;Track testing device ZUBTT   Probador de Baliza;G81001-L3114-H901;A2V00001748487;4258;Ud;1;2015-05-12;0;0000-00-00
808;,;2;Zero Modemcable 9-pol, BU/BU;L25010-A1-T538;A2V00082051194;4259;Ud;1;2015-05-12;0;0000-00-00
809;,;2;Modemcable SUB-D 9-pol S/B;L25010-A1-M700;A2V00082037277;4260;Ud;1;2015-05-12;0;0000-00-00
810;,;2;Converter/ power supply;713362 Wz, 5;A2V00001233542;4261;Ud;1;2015-05-12;0;0000-00-00
811;,;2;Connecting cable AK2-F/4-B ROT;A25060-X37-M53;A2V00000397079;4263;Ud;1;2015-05-12;0;0000-00-00
812;,;2;Battery;5VW7333;A2V00000326865;4828;Ud;1;2015-05-12;0;0000-00-00
813;,;2;Accionamiento de cambio;C25106-A141-A8;A2V00000215990;4830;Ud;1;2015-05-12;0;0000-00-00
814;,;2;Motor de aguja;C25106-A141-A23;A2V00000367555;2582;Ud;1;2015-05-12;0;0000-00-00
815;,;2;Cambiavia S700K LKS, a la derecha;C25106-A141-A24;A2V00000367556;4831;Ud;1;2015-05-12;0;0000-00-00
816;,;2;Cambiavia S380V LKS 220mm;C25106-A141-A7;A2V00001001844;4832;Ud;1;2015-05-12;0;0000-00-00
817;,;2;IMU100 test set;S25447-H8-A2;A2V00082034457;4829;Ud;1;2015-05-12;0;0000-00-00
818;,;2;Bulb, La 8, 24 V, 2 W, 80 mA, BA 7S, T 7 x 23 mm;MRPD 37410081;A2V00001017485;4386;Ud;1;2015-05-12;0;0000-00-00
819;,;2;HWIndustrial Rackmount Computer With SNMPKT 965 ATXE with Intel Core 2 Duo E6400, 2x 2.13 GHz, 2 MB Cache, shared RAM 2x 2 GB DDR2, 800 MHz 2x LAN 10/100/1000 on board5x PCI Slots  1x PCI-Express x16, 1x PCI-Express x4  Hard Disk 250 GB SATA300   DVD±RW SATA Sony OptiarcSW Windows XP Professional multilingual+ VICOS ApplicationVGA PCI MATROX QUAD HEAD (Tarjeta de Video)G450X4 mm?, max.resolution per display: 2048 x 1536 analog, 1280 x 1024 digital;L25010-A2-E312;A2V00001932033;1115;Ud;1;2015-05-12;0;0000-00-00
820;,;2;Computadora Servicios y Diagnósticos (Record & Playback)  [PC  SATA  KT965ATXE  S&D,  ZL/ZLV,  R&P  Tower];L25010-A2-E187;;5028;Ud;1;2015-05-12;0;0000-00-00
821;,;2;Computadora Puesto de Operación / Puesto de Mando Local  [PC  SATA  KT965  ATXE  B&A  QUAD  Tower];L25010-A2-E149;A2V00001915182;1003;Ud;1;2015-05-12;0;0000-00-00
822;,;2;Front panel 7HP 3U, complete / Placa frontal Parcial;C25439-A59-B19;A2V00001928194;5117;Ud;1;2015-05-12;0;0000-00-00
823;,;2;DC Fuente de Alimentación (PULS QS3.241);L25010-A1-P531;A2V00082042873;5118;Ud;1;2015-05-12;0;0000-00-00
824;,;2;Power Supply Unit;L25010-A1-R221;A2V00001282358;5119;Ud;1;2015-05-12;0;0000-00-00
825;,;2;Pressing tool for AR 60D or P0700 Conjunto hidr?ulico manual con cabezal HTEP.SK (maquinita para hacer tasa en hoyo de rieles);AR 260D  A25060-X37-P17;A2V00001002851;4273;Ud;1;2015-05-12;0;0000-00-00
826;,;2;Conmutador Avocent KVM, 2 ports;;A2V00002356306;5120;Ud;1;2015-05-12;0;0000-00-00
827;,;2;AC/DC-Conv. PSC1102 100..260Vac/5Vdc 24A;S25790-B141-D2;A2V00001974717;5121;Ud;1;2015-05-12;0;0000-00-00
828;,;2;Piezas comunes para GKS / soporte para imán de vía;C25246-A2-D12;A2V00001002216;5122;Ud;1;2015-05-12;0;0000-00-00
829;,;2;GFP-Base for Outdoor Street Cabinet Fan / Juego de cables CPU850 compact/est.;L25010-A2-G786;;5123;Ud;1;2015-05-12;0;0000-00-00
830;,;2;Receiver IMU 100;S25448-M2-A2;A2V00082008987;5124;Ud;1;2015-05-12;0;0000-00-00
831;,;2;Tornillo hexagonal 8X16 JEZ5010801601;PN105168;;5153;Ud;1;2015-05-12;0;0000-00-00
832;,;2;Arandela plana JEZ5111211;PN105176;;5154;Ud;1;2015-05-12;0;0000-00-00
833;,;2;Tuerca almenada M20 JEZ5143201;PN105484;;5155;Ud;1;2015-05-12;0;0000-00-00
834;,;2;Tornillo cabeza hexagonal M20x100 JEZ5012010003;PN105485;;5156;Ud;1;2015-05-12;0;0000-00-00
835;,;2;Forro de Apendice JEZ528181;PN105486;;5157;Ud;1;2015-05-12;0;0000-00-00
836;,;2;Pasador de Aletas 6,3 x 45 JEZ5122064;PN105487;;5158;Ud;1;2015-05-12;0;0000-00-00
837;,;2;Tuerca Hexagonal M22 JEZ5142221;PN105488;;5159;Ud;1;2015-05-12;0;0000-00-00
838;,;2;Tornillo Doble Caja JEZ528905;PN105489;;5160;Ud;1;2015-05-12;0;0000-00-00
839;,;2;Casquillo Aislante JEZ58427;PN105490;;5161;Ud;1;2015-05-12;0;0000-00-00
840;,;2;TORNILLO HEXAGONALM16 - JEZ 501160501;PN105491;;5162;Ud;1;2015-05-12;0;0000-00-00
841;,;2;ARANDELA DE SEGURIDAD 17 - JEZ 5119172;PN105492;;5163;Ud;1;2015-05-12;0;0000-00-00
842;,;2;TORNILLO HEXAGONAL M12 - JEZ 5011210001;PN105493;;5164;Ud;1;2015-05-12;0;0000-00-00
843;,;2;ARANDELA 13 - JEZ 5111131;PN105494;;5165;Ud;1;2015-05-12;0;0000-00-00
844;,;2;Casquillo Aislante JEZ58428;PN105495;;5166;Ud;1;2015-05-12;0;0000-00-00
845;,;2;CASQUILLO AISLANTE CON CUÑA 24 LARGO - JEZ 58458;PN105496;;5167;Ud;1;2015-05-12;0;0000-00-00
846;,;2;PLACA AISLANTE - JEZ 58322;PN105497;;5168;Ud;1;2015-05-12;0;0000-00-00
847;,;2;TUERCA HEXAGONAL M12 - JEZ 5142121;PN105198;;5169;Ud;1;2015-05-12;0;0000-00-00
848;,;2;CONTRATUERCA HEXAGONAL M12 - JEZ 5142122;PN105199;;5170;Ud;1;2015-05-12;0;0000-00-00
849;,;2;1a BARRA IMPULSORA PARA CVNHP-C (+10) - JEZ 522122;PN105426;;5171;Kit;1;2015-05-12;0;0000-00-00
850;,;2;CONJUNTO BIELA VKL1 TEMPFLEX Ill - JEZ 528107;PN105427;;5172;Par;1;2015-05-12;0;0000-00-00
851;,;2;CONJUNTO DE BIELA VKL1 60PKP R TEMPFLE) - JEZ 528108;PN105428;;5173;Par;1;2015-05-12;0;0000-00-00
852;,;2;TACO RESBALADERA PARA APENDICE - JEZ 528109;PN105429;;5174;Ud;1;2015-05-12;0;0000-00-00
853;,;2;CHAPA DE FIJACION PARA BULON DE BIELA - JEZ 5281 10;PN105430;;5175;Ud;1;2015-05-12;0;0000-00-00
854;,;2;CHAPA DE SEGURIDAD PARA BULON DE BIELA - JEZ 5281 1 1;PN105431;;5176;Ud;1;2015-05-12;0;0000-00-00
855;,;2;CAJA DE CERROJO DE UNA VK - JEZ 5281 17;PN105432;;5177;Ud;1;2015-05-12;0;0000-00-00
856;,;3;Modulo IM 151-1, SIN CPU;6ES7151-1AA05-0AB0;;2436;Ud;1;2015-05-12;0;0000-00-00
857;,;3;Analizadores de redes trifásico;M519110050000;;4945;Ud;1;2015-05-12;0;0000-00-00
858;,;3;Contactor auxiliar 4NA Tensión de alimentación en bobina: 110 V. c.c.;3RH1140-1BF40;;2337;Ud;1;2015-05-12;0;0000-00-00
859;,;2;Contactor, Ac-3 30 Kw / 400V, Ac230V 50/60hz, 3 po...;3RT1044-1AL20;A2V00002457165;5184;Ud;1;2015-05-12;0;0000-00-00
860;,;3;Placa de aislamiento / Insulated Strip;;A2V00002030768;5186;Ud;1;2015-05-12;0;0000-00-00
861;,;3;GRAPHIC-DOU 2;8000015181;;5187;Ud;1;2015-05-12;0;0000-00-00
862;,;3;Abanico PPC, NMB TECHNOLOGIES 4715MS-23T-B5A-A00 AXIAL FAN, 120MM, 230VDC, 88.2CFM.;4715MS-23TB5A-A00;;5188;Ud;1;2015-05-12;0;0000-00-00
863;,;3;Lámpara de fijación (60 HZ / 230 V) con sus tubos;LAM75;;5189;Ud;1;2015-05-12;0;0000-00-00
864;,;3;Tubos fluorescente 220 V/60hz;PL-S11W/840/2P;;5190;Ud;1;2015-05-12;0;0000-00-00
865;,;3;BYPASS + PRECARGA + ADQUISICON;027MD050010;;5191;Ud;1;2015-05-12;0;0000-00-00
866;,;3;DRIVERS PFC + INVERSOR CUBE2;027MD049500;;5192;Ud;1;2015-05-12;0;0000-00-00
867;,;3;FUENTE ALIMENTACION CUBE III;027ME049902;;5193;Ud;1;2015-05-12;0;0000-00-00
868;,;3;FUSIBLE ENTRADA BYPASS;008AG000027;;5194;Ud;1;2015-05-12;0;0000-00-00
869;,;3;FUSIBLE POTENCIA RECTIFICADOR;008AG000003;;5195;Ud;1;2015-05-12;0;0000-00-00
870;,;3;FUSIBLE POTENCIA PFC/INV;008BA000012;;5196;Ud;1;2015-05-12;0;0000-00-00
871;,;3;IGBT POTENCIA;020CC00099;;5197;Ud;1;2015-05-12;0;0000-00-00
872;,;3;PLACA DE CONTROL CUBE III;027ME049605;;5198;Ud;1;2015-05-12;0;0000-00-00
873;,;3;VENTILADOR DISIPADOR 230V ~ 50/60 Hz 24/30W;W2E143-AB09-01;;5199;Ud;1;2015-05-12;0;0000-00-00
874;,;3;12 v- 15 SBS15 Plomo Acido Power Safe;SBS15;;5200;Ud;1;2015-05-12;0;0000-00-00
875;,;3;SLC-20-CUBE3+ B1 A;ES2:SLC-20-CUBE;;5201;Ud;1;2015-05-12;0;0000-00-00
876;,;2;Monitor B18-7 LED;TOP-B19-7-LED;A2V00002336714;5202;Ud;1;2015-05-12;0;0000-00-00
877;,;2;Bat 12V92F C10=92Ah;L25010-A1-L829;A2V00082031001;5204;Kit;1;2015-05-12;0;0000-00-00
878;,;2;Pentium M 2GHz 1GB DDR2 DRAM incl. Windows;V25592-Z100-A156;A2V00082060346;5205;Ud;1;2015-05-12;0;0000-00-00
879;,;2;Procesador Pentium M 2GHz;V25592-Z100-A154;A2V00082060335;5206;Ud;1;2015-05-12;0;0000-00-00
880;,;2;Disco duro removible 3HE CPCI 4TE;V25592-Z100-A155;A2V00082060336;5207;Ud;1;2015-05-12;0;0000-00-00
881;,;2;Pentium M 2GHz 1GB DDR2 DRAM incl. Linux;V25592-Z100-A157;A2V00082060350;5208;Ud;1;2015-05-12;0;0000-00-00
882;,;1;Aislador de sección 1,5kV c.c. con patines aislantes (Playa de vías);8WL5546-3;A2V00001750726;5209;Ud;1;2015-05-12;0;0000-00-00
883;,;1;Aprieta Hilos 8 para cable de 35mm;8WL4507-0;A2V00000202740;5210;Ud;1;2015-05-12;0;0000-00-00
884;,;1;Cable Sintectico (Minoroc);8WL7093-3;A2V00000203731;5211;Ud;1;2015-05-12;0;0000-00-00
885;,;1;Grifa de Argolla Para Cable Transversal 25-70 (D6, 3-D10,5).;8WL2158-0A;A2V0001020552;5212;Ud;1;2015-05-12;0;0000-00-00
886;,;1;Grifa de Conexión 35;8WL4537-2;A2V00000202828;5213;Ud;1;2015-05-12;0;0000-00-00
887;,;1;Grifa de Empalme para Hilo de Contacto;8WL4533-1;A2V00000202819;5214;Ud;1;2015-05-12;0;0000-00-00
888;,;1;Grifa Ranurada;8WL4622-4A;A2V00001013250;5215;Ud;1;2015-05-12;0;0000-00-00
889;,;1;Abrazadera Metálica / Marca Hellermann Tyton MBT20HS;111-94208;;5216;Ud;1;2015-05-12;0;0000-00-00
890;,;1;Grapa para conexion de dos Hilos de contacto con dos tornillos;8WL4517-2H;A2V00001155935;5217;Ud;1;2015-05-12;0;0000-00-00
891;,;1;Grapa para conexion de dos Hilos de contacto paralelos con dos tornillos;8WL4542-0;A2V00000202846;5218;Ud;1;2015-05-12;0;0000-00-00
892;,;1;Barra aislante para aislador de sección SICAT;8WL5548-0C;A2V00001160206;5219;Ud;1;2015-05-12;0;0000-00-00
893;,;1;Matriz de Prensado 70mm;;A2V00000201767;5220;Ud;1;2015-05-12;0;0000-00-00
894;,;1;Terminal DIN46235-10-120-CU;8WL1581-0A;A2V00001029220;5221;Ud;1;2015-05-12;0;0000-00-00
895;,;1;Ties Rags 8.8 x 500 mm;CV-550B;;5222;Ud;1;2015-05-12;0;0000-00-00
896;,;1;Cable Metalico 8 con Trenzado de acero 6x19M-WSC segun EN 12385-4, Fuerza cable 1.570/1.4401, fuerza de rotura minima=35,65 KN.;8WL7093-3;A2V00000203731;1297;Ud;1;2015-05-12;0;0000-00-00
897;,;1;CGrupilla tipo U, 4mm;8WL4522-6_DBB:059506X-05;A2V00000200106;1368;Ud;1;2015-05-12;0;0000-00-00
898;,;1;Soporte de Grifa 26, aislada;8WL2012-4;A2V00000201879;1428;Ud;1;2015-05-12;0;0000-00-00
899;,;1;Sujeccion para Hilo de Contacto 16R, Aislado;8WL3554-6;A2V00001029239;1435;Ud;1;2015-05-12;0;0000-00-00
900;,;1;Grifa de Alimentacion 120f;8WL4584-0;A2V00000202908;2748;Ud;1;2015-05-12;0;0000-00-00
901;,;1;Ties Rags 4.8 x 400 mm;;;2945;Ud;1;2015-05-12;0;0000-00-00
902;,;1;Patin Corto para Aislador de Sección 3 Kv;8WL5548-3M;A2V00001160334;1394;Ud;1;2015-05-12;0;0000-00-00
903;,;1;Patin Largo para Aislador de Sección 3 Kv;8WL5548-3K;A2V00001160333;1395;Ud;1;2015-05-12;0;0000-00-00
904;,;1;MANGUERA THERMOCONTRACTIL;MWTM 35/12-1000/172-0;;1383;Ud;1;2015-05-12;0;0000-00-00
905;,;1;Terminal 12-70 DIN46235-12-070-CU;8WL1580-1;A2V00000201771;1462;Ud;1;2015-05-12;0;0000-00-00
906;,;1;Patin para aislador de sección 1,5Kv (Playa de vias);8WL5533-0;A2V00000203219;1396;Ud;1;2015-05-12;0;0000-00-00
907;,;1;Grapa 34 de Fijación al Hilo de Contacto;8WL4538-0;A2V00000200649;4229;Ud;1;2015-05-12;0;0000-00-00
908;,;3;Mini Limit Switch 220VAC 10A  1N.0 1N.C BRAZO CORTO  RUEDA;AZ-8108;;5223;Ud;1;2015-05-12;0;0000-00-00
909;,;3;C42-Condensador DC 350VDC;27839;;5224;Ud;1;2015-05-12;0;0000-00-00
910;,;3;C4 Condesadores AC;8000005016;;5225;Ud;1;2015-05-12;0;0000-00-00
911;,;3;Interfaz rectificador - PCB;6765678;;5226;Ud;1;2015-05-12;0;0000-00-00
912;,;3;Interfaz Bypass- PCB;8000004705;;5227;Ud;1;2015-05-12;0;0000-00-00
913;,;3;Disparo Inversor - PCB;8000009503;;5228;Ud;1;2015-05-12;0;0000-00-00
914;,;3;Disparo Rectificador - PCB;8000016200;;5229;Ud;1;2015-05-12;0;0000-00-00
915;,;3;Disparo Bypass - PCB;6765052;;5230;Ud;1;2015-05-12;0;0000-00-00
916;,;3;TT-MODULE  92 N  16 KOF UL;8000001373;;5231;Ud;1;2015-05-12;0;0000-00-00
917;,;3;261  Remote signal CCC  8_4607$ UL;8000004607;;5232;Ud;1;2015-05-12;0;0000-00-00
918;,;3;261 CAN COMMUNICAT.CONTR. 8_3081$;8000003082;;5233;Ud;1;2015-05-12;0;0000-00-00
919;,;3;261 SBS-Control CR2;8000008845;;5234;Ud;1;2015-05-12;0;0000-00-00
920;,;3;261 REC-Control CR2;8000014119;;5235;Ud;1;2015-05-12;0;0000-00-00
921;,;3;261 fusing+fan monitoring NA  UL;8000017965;;5236;Ud;1;2015-05-12;0;0000-00-00
922;,;3;Ventilador FF018-230-55M3/H;19985;;5237;Ud;1;2015-05-12;0;0000-00-00
923;,;3;Capacitor Electrolitico 600/6800 uF 440VCC AEG / CAPA AL 6000?F 350VDC78x222+6 M12 KTA/UL;027839_CAPEL;;5238;Ud;1;2015-05-12;0;0000-00-00
924;,;3;TRANS. IGBT  400A  600V  FLST-0,5;8000014874;;5239;Ud;1;2015-05-12;0;0000-00-00
925;,;3;TARJ.VDR`s DC 220V(180 ELEM.);10743;;5240;Ud;1;2015-05-12;0;0000-00-00
926;,;3;TARJ.PLACA BASE MIT N.G.110V;9660;;5241;Ud;1;2015-05-12;0;0000-00-00
927;,;3;TARJ.PARALELADO RS-485 MIT;9665;;5242;Ud;1;2015-05-12;0;0000-00-00
928;,;3;TARJ.TIERRA +,- 110V MIT N.G.;9675;;5243;Ud;1;2015-05-12;0;0000-00-00
929;,;3;SENSOR DE TEMPERATURA ENCHUF.;9797;;5244;Ud;1;2015-05-12;0;0000-00-00
930;,;3;TARJ.CONTACTOR FD-RT MIT N.G.;9662;;5245;Ud;1;2015-05-12;0;0000-00-00
931;,;3;TARJ.CONTACTOS AUXILIARES;9663;;5246;Ud;1;2015-05-12;0;0000-00-00
932;,;3;TARJ.MICRO CPU2655(MIT)1000EVT;303179;;5247;Ud;1;2015-05-12;0;0000-00-00
933;,;3;MICROINTER. 4 CIRCUITOS DIP4;4995;;5248;Ud;1;2015-05-12;0;0000-00-00
934;,;3;CON.MACHO RECT.C.I.6VIAS P2,5;7137;;5249;Ud;1;2015-05-12;0;0000-00-00
935;,;3;interruptor de protección magnetotérmico, 3A. 5SX5203-7;5SY5203-7;;5250;Ud;1;2015-05-12;0;0000-00-00
936;,;3;KF40 FR Fast Connect;6XV1830-0EH10;;5251;Ud;1;2015-05-12;0;0000-00-00
937;,;3;Cable Negro 1X35;ES2:MS-SET-CBL-004;;5252;Mtr;1;2015-05-12;0;0000-00-00
938;,;3;Interruptor Diferencial;5SM3354-6;;5253;Ud;1;2015-05-12;0;0000-00-00
939;,;3;FUS gR CER 10.3x38 1A600V, (BAT MEASURES) FUS 600V 1A gR 160KA 10.3X38mm;008AF000025;;5254;Ud;1;2015-05-12;0;0000-00-00
940;,;3;FUS gG/gL 14x51 32A500V ,  (INPUT) FUS gG/gL 14x51 32A500V;008AH000023;;5255;Ud;1;2015-05-12;0;0000-00-00
941;,;3;FUS aR 14x51 32A660V, (BAT) FUS UR CER 14x51 32A690V;008AH000025;;5256;Ud;1;2015-05-12;0;0000-00-00
942;,;3;TUBO NEUTRO PORTAFUSIBLE 14x51, CILINDER FOR NEUTRAL CUT 14x51 50A;008BG000000;;5257;Ud;1;2015-05-12;0;0000-00-00
943;,;3;BAT PbCa AGM 5Y 12V/7Ah/45W F6  BATTERY PB-CA 12V 45W/10min FASTON 6.3 151x65x100m 5Y;013AB000117;;5258;Ud;1;2015-05-12;0;0000-00-00
944;,;3;MOD.POT.DIODO/DIODO 100A.800V;8234;;5259;Ud;1;2015-05-12;0;0000-00-00
945;,;3;OPCION ALARMAS MIT N.G.;9794;;5260;Ud;1;2015-05-12;0;0000-00-00
946;,;3;TARJ.VDR's AC MONO.MIT N.G.;9803;;5261;Ud;1;2015-05-12;0;0000-00-00
947;,;3;TARJ.PROTECCIONES R-C MONO NG;10998;;5262;Ud;1;2015-05-12;0;0000-00-00
948;,;3;FU.CILIN.22 x 58 gG  80A.;1743;;5263;Ud;1;2015-05-12;0;0000-00-00
949;,;3;FU.CILIN.22 x 58 gG  63A.C/PER;1780;;5264;Ud;1;2015-05-12;0;0000-00-00
950;,;3;MOD.POT.DIODO/DIODO 190A.800V.;7101;;5265;Ud;1;2015-05-12;0;0000-00-00
951;,;3;TARJ.VDR's AC TRI.MIT N.G.;9804;;5266;Ud;1;2015-05-12;0;0000-00-00
952;,;3;OPCION CONTACTOR 110V.100A.;11089;;5267;Ud;1;2015-05-12;0;0000-00-00
953;,;3;PROTECCIONES R-C PUENTES TRI.;16729;;5268;Ud;1;2015-05-12;0;0000-00-00
954;,;3;terruptor Automatico VL 1600N;3VL8716-1EE40-0AA0;;5269;Ud;1;2015-05-12;0;0000-00-00
955;,;3;261 suppression 500V 6P;8104070;;5270;Ud;1;2015-05-12;0;0000-00-00
956;,;3;COMPACT FAN W2S 115V 50/60HZ UL;88000003025;;5271;Ud;1;2015-05-12;0;0000-00-00
957;,;3;G-FUSE-EINS.6,3X32 F 6,3 A  500V      U;24220;;5272;Ud;1;2015-05-12;0;0000-00-00
958;,;3;SG-fuse link 6,3X32 F 4A 440V;50038;;5273;Ud;1;2015-05-12;0;0000-00-00
959;,;3;Fuse 6,3X32 F 5A  500VAC;17037;;5274;Ud;1;2015-05-12;0;0000-00-00
960;,;3;Carta CCU RAM (A1);211922;;5275;Ud;1;2015-05-12;0;0000-00-00
961;,;3;Carta TPC (A2);211923;;5276;Ud;1;2015-05-12;0;0000-00-00
962;,;3;Carta Convertidor (A20);211924;;5277;Ud;1;2015-05-12;0;0000-00-00
963;,;3;Carta de Protección Varistores Salida Mono/Cont. (150V.AC);410089;;5278;Ud;1;2015-05-12;0;0000-00-00
964;,;3;Carta Teclado (A310);211921;;5279;Ud;1;2015-05-12;0;0000-00-00
965;,;3;Carta Relés (A5.1);211925;;5280;Ud;1;2015-05-12;0;0000-00-00
966;,;3;Carta Relés Extensión (A5.2);211926;;5281;Ud;1;2015-05-12;0;0000-00-00
967;,;3;Filtro Antiparasitario Trifásico;211932;;5282;Ud;1;2015-05-12;0;0000-00-00
968;,;3;Fusible 1 gI  32 A. (Pedido Mínimo 10 uds);210139;;5283;Ud;1;2015-05-12;0;0000-00-00
969;,;3;Fusible 2 gI  80 A.     (Pedido Mínimo 10 uds);210144;;5284;Ud;1;2015-05-12;0;0000-00-00
970;,;3;FUS. 10x38 gG 12A. 500V. (Pedido Mínimo 10 uds);217603;;5285;Ud;1;2015-05-12;0;0000-00-00
971;,;3;Fusible cerámico 5x20 m  2,5A  380V (Pedido Mínimo 10) 212961;213368;;5286;Ud;1;2015-05-12;0;0000-00-00
972;,;3;Puente Recti. Semipack 2 Tiristores 25A 1200V;212961;;5287;Ud;1;2015-05-12;0;0000-00-00
973;,;3;TRANS.AUX. ALIME.MIT;301187;;5288;Ud;1;2015-05-12;0;0000-00-00
974;,;3;PUENTE RECT. MONO;301740;;5289;Ud;1;2015-05-12;0;0000-00-00
975;,;3;MOD.POT. TIRIS/TIRIS;1888;;5290;Ud;1;2015-05-12;0;0000-00-00
976;,;3;TARJ.PROTEC. R-C MINI;301644;;5291;Ud;1;2015-05-12;0;0000-00-00
977;,;3;TARJETA MICRO MIT GRABADA;303180;;5292;Ud;1;2015-05-12;0;0000-00-00
978;,;3;FUS. CILIN 10x38 gG 10A;1736;;5293;Ud;1;2015-05-12;0;0000-00-00
979;,;3;FUS. CILIN 10x38 Gg 6A;1734;;5294;Ud;1;2015-05-12;0;0000-00-00
980;,;3;OPCION CONTACTOR 110V 30A;11087;;5295;Ud;1;2015-05-12;0;0000-00-00
981;,;3;COND.ELEC. 4.700u 250v BASE ROSC.;4750;;5296;Ud;1;2015-05-12;0;0000-00-00
982;,;3;PUENTE RECT. TRI 60A;301744;;5297;Ud;1;2015-05-12;0;0000-00-00
983;,;3;TARJ.PROTEC. R-C MINI;301645;;5298;Ud;1;2015-05-12;0;0000-00-00
984;,;3;TARJ. ALIM. PASARELA MIT;301527;;5299;Ud;1;2015-05-12;0;0000-00-00
985;,;3;COND.ELEC. 3.300u 200v BASE ROSC.;1990;;5300;Ud;1;2015-05-12;0;0000-00-00
986;,;3;TARJ. PASARELA MIT MODBUS-ETHER;300491;;5301;Ud;1;2015-05-12;0;0000-00-00
987;,;3;Condensador Electrolítico 6800uF 160Vcc Base Rosca;219804;;5302;Ud;1;2015-05-12;0;0000-00-00
988;,;3;Fusible 22x58 Gg C/P 100 A.;213876;;5303;Ud;1;2015-05-12;0;0000-00-00
989;,;3;PCA CONVERT. 24/2x 12V;413764;;5304;Ud;1;2015-05-12;0;0000-00-00
990;,;3;Carta señalización Tierra + ?  110V.;413216;;5305;Ud;1;2015-05-12;0;0000-00-00
991;,;3;SEMIPACK 2 TIRISTORES  60 A. 1200 V.;212049;;5306;Ud;1;2015-05-12;0;0000-00-00
992;,;3;PUENTE RECTIF. SKCH 28/08 SEMIK.;211396;;5307;Ud;1;2015-05-12;0;0000-00-00
993;,;3;FUS. 10x38 gG 6A. 500V. (Mín. 10);216794;;5308;Ud;1;2015-05-12;0;0000-00-00
994;,;3;Fusible 10x38 gG   16A.    500V. (Mín. 10);217602;;5309;Ud;1;2015-05-12;0;0000-00-00
995;,;3;Carta de Protección Varistores Entrada Mono/Cont. (275V.AC);410088;;5310;Ud;1;2015-05-12;0;0000-00-00
996;,;3;VOLT. 250Vcc. PQ 72n 002061707250 CONECTOR;217594;;5311;Ud;1;2015-05-12;0;0000-00-00
997;,;3;Carta Circuito Auxiliar MOS AU/ 110PBA/;418302;;5312;Ud;1;2015-05-12;0;0000-00-00
998;,;3;Carta Circuito de Control MOS CO/ 110Pb;418358F;;5313;Ud;1;2015-05-12;0;0000-00-00
999;,;3;Protección diferencial de línea 7SD8011-5EB90-1FA0   L0A;A7G1794354;;5314;Ud;1;2015-05-12;0;0000-00-00
1000;,;3;Fibra Optica Larga 25 metros;6XV1820-7BN25;;5315;Ud;1;2015-05-12;0;0000-00-00
1001;,;3;Fibra Optica Larga 2metros;6XV1820-7BH20;;5316;Ud;1;2015-05-12;0;0000-00-00
1002;,;3;Lámpara fijación SL025 (60 HZ / 230 V.) con sus tubos;02520-1-01;;5317;Ud;1;2015-05-12;0;0000-00-00
1003;,;3;Tubos fluorescente (220 V/60Hz);11W-2G7;;5318;Ud;1;2015-05-12;0;0000-00-00
1004;,;3;CIRCUIT Breaker 1600 amperes.;3VL8716-1TA40-0AA0;;5319;Ud;1;2015-05-12;0;0000-00-00
1005;,;3;Juego de enchufes para SITRAS PRO CU­ (Paq. de 10 uds.);A5E00735467;A2V00001368146;5320;Ud;1;2015-05-12;0;0000-00-00
1006;,;3;Baterias SBM84-2;SBM84-2 AEG;;5134;Ud;1;2015-05-12;0;0000-00-00
1007;,;3;Magneto Térmico, C 32/3POL/50kA, ~230/400V.;5SP9332-7KC47;;2427;Ud;1;2015-05-12;0;0000-00-00
1008;,;3;Micro Switch Ref. MC R 3E 1-5 N BS;P310030;;2428;Ud;1;2015-05-12;0;0000-00-00
1009;,;3;Rele diferencial RGE-0,03;P12211-1;;4536;Ud;1;2015-05-12;0;0000-00-00
1010;,;3;Fusible 10.3 mm x 38 mm de 6A, 500V / H=120KA.;IEC_60269 / FR10GG50V6;;2319;Ud;1;2015-05-12;0;0000-00-00
1011;,;3;Borna UK 10 N BU;UK 10 N BU;;2309;Ud;1;2015-05-12;0;0000-00-00
1012;,;3;Borna UK 5.0 N;UK 5.0 N;;2315;Ud;1;2015-05-12;0;0000-00-00
1013;,;3;Cable TOPFLEX V-K 1 mm²;H05V-K;;1931;Mts;1;2015-05-12;0;0000-00-00
1014;,;3;Borna UK 10 N;UK 10 N;;5321;Ud;1;2015-05-12;0;0000-00-00
1015;,;2;Suministro de alimentación 250 vatios;V25592-Z100-A153;A2V00082060334;5322;Ud;1;2015-05-12;0;0000-00-00
1016;,;2;Tajeta de interfaz de red F211  3U  CPC1;V25592-Z100-A161;A2V00082060424;5323;Ud;1;2015-05-12;0;0000-00-00
